,alcohol,residual sugar,fixed acidity,pH,free sulfur dioxide,quality
5409,10.2,2.2,10.0,3.18,26.0,0
5410,9.7,2.1,10.7,3.03,15.0,0
5411,11.8,2.4,10.5,3.09,6.0,0
5412,11.8,2.4,10.5,3.09,6.0,0
5413,9.3,6.1,8.5,3.31,34.0,0
5414,11.9,4.3,12.5,3.25,5.0,0
5415,8.4,2.1,10.4,3.16,5.0,0
5416,11.7,2.8,10.9,3.22,11.0,0
5417,11.0,2.5,7.3,3.36,39.0,0
5418,10.0,2.7,9.8,3.42,15.0,0
5419,9.1,2.0,7.6,3.48,16.0,0
5420,9.8,2.3,8.2,3.38,47.0,0
5421,9.4,2.5,9.3,3.22,38.0,0
5422,9.5,2.4,9.2,3.23,23.0,0
5423,9.9,2.8,10.4,3.24,29.0,0
5424,11.0,2.5,7.3,3.36,39.0,0
5425,11.4,2.5,7.0,3.39,33.0,0
5426,8.7,2.6,8.2,3.34,32.0,0
5427,9.4,2.4,9.9,3.09,6.0,0
5428,10.3,2.1,9.1,3.41,1.0,0
5429,10.3,2.7,11.9,3.16,12.0,0
5430,10.3,2.7,11.9,3.16,12.0,0
5431,12.8,2.1,10.3,3.22,15.0,0
5432,10.0,2.7,10.0,3.28,13.0,0
5433,10.3,2.1,9.1,3.41,1.0,0
5434,9.4,2.4,9.9,3.09,6.0,0
5435,10.7,2.1,8.1,3.37,5.0,0
5436,12.0,5.8,12.9,3.2,5.0,0
5437,11.2,5.15,11.2,3.22,5.0,0
5438,9.6,3.3,9.2,3.26,20.0,0
5439,11.0,6.3,9.5,3.21,5.0,0
5440,9.9,2.1,9.3,3.12,5.0,0
5441,11.0,2.5,11.2,3.06,16.0,0
5442,8.4,1.8,14.3,2.86,6.0,0
5443,9.1,2.6,9.1,3.08,38.0,0
5444,9.5,2.0,7.5,3.45,10.0,0
5445,10.7,2.5,10.6,3.26,6.0,0
5446,10.4,2.6,12.4,3.12,27.0,0
5447,9.4,1.9,9.0,3.27,6.0,0
5448,9.5,2.1,6.8,3.33,9.0,0
5449,10.0,2.8,9.4,3.19,14.0,0
5450,10.0,2.7,9.5,3.12,14.0,0
5451,11.5,1.6,5.0,3.74,32.0,0
5452,11.1,4.2,15.5,2.92,10.0,0
5453,11.1,4.2,15.5,2.92,10.0,0
5454,11.7,4.6,10.9,3.07,10.0,0
5455,11.1,4.2,15.6,2.92,10.0,0
5456,11.7,4.6,10.9,3.07,10.0,0
5457,12.7,4.3,13.0,3.3,6.0,0
5458,11.4,2.8,12.7,3.14,5.0,0
5459,9.2,2.4,9.0,3.23,26.0,0
5460,9.2,2.9,9.0,3.08,41.0,0
5461,10.1,2.7,7.6,3.31,25.0,0
5462,12.7,4.3,13.0,3.3,6.0,0
5463,11.4,2.8,12.7,3.14,5.0,0
5464,9.0,2.5,8.7,3.32,5.0,0
5465,9.0,2.5,8.7,3.32,5.0,0
5466,10.7,2.6,9.8,3.31,5.0,0
5467,11.7,2.2,6.2,3.57,19.0,0
5468,11.0,3.3,11.5,3.32,10.0,0
5469,11.7,2.2,6.2,3.57,19.0,0
5470,10.4,2.4,10.2,3.14,10.0,0
5471,9.6,2.1,10.5,3.3,14.0,0
5472,10.0,3.2,10.6,3.19,20.0,0
5473,10.2,3.1,12.3,3.2,28.0,0
5474,10.0,2.3,9.9,3.34,6.0,0
5475,9.5,2.8,8.8,3.3,18.0,0
5476,9.8,2.9,8.8,3.29,17.0,0
5477,9.8,2.2,10.6,3.14,18.0,0
5478,9.6,2.2,12.3,3.19,5.0,0
5479,9.6,2.2,12.3,3.19,5.0,0
5480,9.2,2.2,11.7,3.19,5.0,0
5481,9.9,1.9,12.0,2.98,10.0,0
5482,10.7,3.4,11.8,3.3,54.0,0
5483,9.6,2.4,7.6,3.47,8.0,0
5484,10.6,2.7,11.1,3.12,16.0,0
5485,9.3,1.9,7.3,3.26,18.0,0
5486,14.0,2.0,5.0,3.72,19.0,1
5487,10.5,2.6,10.2,3.05,5.0,0
5488,9.7,2.6,9.0,3.35,21.0,0
5489,11.5,1.7,6.6,3.12,23.0,0
5490,9.7,2.6,9.0,3.35,21.0,0
5491,9.0,3.5,9.9,3.29,9.0,0
5492,9.5,2.6,7.9,3.4,20.0,0
5493,9.3,7.9,8.9,3.27,30.0,0
5494,9.3,2.0,12.4,3.04,6.0,0
5495,10.0,1.9,11.9,3.09,5.0,0
5496,9.8,2.1,8.5,3.2,5.0,0
5497,9.3,2.3,12.7,3.0,11.0,0
5498,10.0,2.1,8.2,3.26,7.0,0
5499,9.0,2.2,13.2,3.1,12.0,0
5500,9.3,2.6,7.7,3.3,6.0,0
5501,9.0,2.2,13.2,3.1,12.0,0
5502,9.1,2.9,8.3,3.17,14.0,0
5503,9.2,2.6,8.3,3.31,6.0,0
5504,12.2,4.6,9.4,3.34,10.0,0
5505,10.5,3.3,8.8,3.31,26.0,0
5506,10.4,5.1,10.1,3.32,11.0,0
5507,12.7,3.2,6.3,3.56,15.0,0
5508,9.2,2.5,8.8,3.39,25.0,0
5509,9.4,2.7,13.2,2.98,5.0,0
5510,10.0,2.4,7.5,3.32,18.0,0
5511,9.8,1.5,8.2,3.26,10.0,0
5512,10.2,2.2,9.2,2.87,10.0,0
5513,9.7,2.3,9.6,3.5,28.0,0
5514,9.7,2.3,9.6,3.5,28.0,0
5515,9.8,2.2,11.5,3.03,14.0,0
5516,10.2,2.7,11.4,3.13,4.0,0
5517,9.3,2.3,11.3,3.09,6.0,0
5518,9.4,3.4,8.3,3.27,16.0,0
5519,9.4,3.4,8.2,3.28,14.0,0
5520,9.5,1.9,10.0,3.13,9.0,0
5521,12.1,2.9,7.9,3.49,21.0,0
5522,10.2,5.6,6.8,3.46,21.0,0
5523,10.2,5.6,6.8,3.46,21.0,0
5524,9.1,2.2,8.8,3.36,5.0,0
5525,9.1,2.2,8.8,3.36,5.0,0
5526,9.3,2.5,8.7,3.27,7.0,0
5527,9.3,2.3,7.6,3.21,20.0,0
5528,9.3,2.5,8.7,3.27,7.0,0
5529,9.5,2.7,10.4,3.25,5.0,0
5530,10.5,3.0,7.6,3.32,21.0,0
5531,11.3,3.4,10.1,3.43,11.0,0
5532,9.5,1.9,7.9,3.27,46.0,0
5533,9.7,1.4,8.7,3.27,24.0,0
5534,9.4,2.4,9.6,3.24,30.0,0
5535,9.4,2.3,9.5,3.24,31.0,0
5536,10.2,2.2,7.7,3.35,7.0,0
5537,10.3,1.9,8.9,3.18,25.0,0
5538,9.4,2.3,9.9,3.39,16.0,0
5539,9.5,2.3,9.5,3.46,21.0,0
5540,9.4,2.3,9.9,3.39,16.0,0
5541,9.5,2.3,9.5,3.46,21.0,0
5542,9.4,2.3,9.9,3.39,16.0,0
5543,10.1,6.0,7.8,3.37,5.0,0
5544,10.1,3.6,7.3,3.4,6.0,0
5545,11.0,2.2,8.3,3.32,5.0,0
5546,11.2,2.8,8.7,3.33,10.0,0
5547,11.3,8.6,6.7,3.16,24.0,0
5548,9.6,2.2,10.7,2.89,8.0,0
5549,11.2,2.5,9.8,3.41,35.0,0
5550,14.9,7.5,15.9,2.98,22.0,0
5551,12.0,2.8,9.4,3.12,9.0,0
5552,9.5,2.4,8.6,3.08,7.0,0
5553,9.4,2.9,9.7,3.14,20.0,0
5554,9.6,2.2,10.7,2.89,8.0,0
5555,10.5,1.4,12.0,2.92,23.0,0
5556,9.6,1.4,7.2,3.32,5.0,0
5557,11.0,4.4,7.1,3.41,5.0,0
5558,9.6,1.4,7.2,3.32,5.0,0
5559,9.0,1.6,7.5,3.31,15.0,0
5560,9.6,1.6,7.2,3.36,9.0,0
5561,10.2,1.8,10.1,3.04,5.0,0
5562,10.2,2.0,12.1,3.03,15.0,0
5563,9.7,2.0,9.4,3.14,25.0,0
5564,9.5,1.8,8.3,3.18,6.0,0
5565,9.2,2.0,11.3,2.94,6.0,0
5566,11.0,2.3,10.0,3.15,15.0,0
5567,9.2,2.0,11.3,2.94,6.0,0
5568,10.0,2.5,6.9,3.26,30.0,0
5569,9.5,1.7,8.2,3.2,5.0,0
5570,9.5,2.0,9.8,3.15,32.0,0
5571,9.5,1.7,8.2,3.2,5.0,0
5572,9.3,2.2,10.8,3.08,7.0,0
5573,10.2,2.2,9.3,3.26,12.0,0
5574,9.3,2.2,10.8,3.08,7.0,0
5575,9.9,2.3,8.6,3.4,12.0,0
5576,10.0,2.6,8.3,3.48,45.0,0
5577,9.6,3.3,10.8,3.13,20.0,0
5578,9.0,1.9,13.3,3.06,15.0,0
5579,10.2,2.2,8.0,3.21,16.0,0
5580,9.8,2.25,8.5,3.33,32.0,0
5581,11.3,2.6,8.1,3.37,5.0,0
5582,9.4,2.3,9.8,3.25,35.0,0
5583,11.3,2.6,8.1,3.37,5.0,0
5584,9.1,1.8,7.1,3.44,13.0,0
5585,9.7,3.1,9.1,3.28,13.0,0
5586,9.4,1.6,7.7,3.4,4.0,0
5587,9.4,1.8,8.1,3.3,5.0,0
5588,10.7,4.25,7.4,3.63,5.0,0
5589,9.8,2.6,9.2,3.48,12.0,0
5590,9.0,2.0,8.6,3.03,16.0,0
5591,9.4,2.8,9.0,3.32,21.0,0
5592,9.4,2.7,9.0,3.31,24.0,0
5593,12.8,1.3,5.1,3.9,18.0,0
5594,9.5,2.1,7.0,3.47,8.0,0
5595,9.5,2.1,7.0,3.47,8.0,0
5596,9.7,3.2,9.4,3.31,18.0,0
5597,10.8,2.1,11.8,3.11,5.0,0
5598,10.1,2.9,10.6,3.08,26.0,0
5599,9.5,2.1,7.0,3.47,8.0,0
5600,9.4,2.1,7.0,3.47,9.0,0
5601,9.6,2.6,7.5,3.32,22.0,0
5602,9.7,1.6,9.1,3.29,4.0,0
5603,9.9,6.0,8.4,3.37,11.0,0
5604,10.0,2.0,7.0,3.4,10.0,0
5605,10.5,3.0,7.4,3.37,16.0,0
5606,11.6,2.5,7.8,3.34,11.0,0
5607,10.0,1.6,9.7,3.27,13.0,0
5608,10.1,2.8,10.6,3.06,21.0,0
5609,9.5,3.0,8.9,3.38,16.0,0
5610,9.4,3.2,8.7,3.36,13.0,0
5611,9.4,2.3,8.0,3.34,10.0,0
5612,9.8,2.6,9.9,3.28,21.0,0
5613,9.2,2.7,7.2,3.29,13.0,0
5614,9.4,2.3,8.0,3.34,10.0,0
5615,10.0,2.6,7.6,3.21,12.0,0
5616,9.6,2.0,8.4,3.22,10.0,0
5617,9.5,3.9,7.1,3.46,17.0,0
5618,9.6,2.0,8.4,3.22,10.0,0
5619,9.2,2.85,8.9,3.1,35.0,0
5620,10.0,2.7,7.6,3.21,15.0,0
5621,9.5,2.2,7.1,2.94,36.0,0
5622,11.2,3.1,7.5,3.54,5.0,0
5623,10.4,3.0,9.0,3.29,5.0,0
5624,11.1,2.8,8.1,3.43,18.0,0
5625,9.5,1.8,6.4,3.46,4.0,0
5626,9.5,1.8,6.4,3.46,4.0,0
5627,12.7,3.2,6.4,3.61,27.0,0
5628,9.6,2.3,9.5,3.17,12.0,0
5629,11.5,3.45,8.9,3.44,4.0,0
5630,9.6,2.1,7.3,3.39,10.0,0
5631,9.5,2.7,7.0,3.55,16.0,0
5632,9.3,2.0,7.7,3.48,9.0,0
5633,9.5,2.1,7.7,3.26,11.0,0
5634,9.5,2.1,7.7,3.26,11.0,0
5635,9.3,2.5,8.2,3.5,19.0,0
5636,9.2,2.8,9.0,3.1,28.0,0
5637,9.3,2.4,9.0,3.35,19.0,0
5638,11.5,4.2,8.3,3.45,12.0,0
5639,9.5,2.6,9.2,3.21,28.0,0
5640,9.2,1.9,6.5,3.46,9.0,0
5641,10.0,2.8,11.6,3.13,25.0,0
5642,9.5,2.7,11.1,3.13,21.0,0
5643,9.5,2.1,7.3,3.52,12.0,0
5644,9.0,2.5,8.2,3.3,12.0,0
5645,9.4,2.6,8.6,3.3,16.0,0
5646,9.6,2.1,7.2,3.52,12.0,0
5647,9.5,2.1,7.3,3.52,12.0,0
5648,9.5,2.9,8.3,3.29,17.0,0
5649,9.5,2.9,8.3,3.29,17.0,0
5650,9.4,2.5,7.6,3.39,24.0,0
5651,9.5,2.9,8.3,3.29,17.0,0
5652,9.1,1.7,7.8,3.09,14.0,0
5653,10.7,1.9,7.8,3.51,22.0,0
5654,11.2,2.0,6.3,3.6,15.0,0
5655,9.8,2.2,8.1,3.25,10.0,0
5656,9.8,2.2,8.1,3.25,10.0,0
5657,9.2,2.5,8.8,3.19,33.0,0
5658,9.7,2.8,9.0,3.23,9.0,0
5659,9.6,2.0,9.3,3.25,5.0,0
5660,10.0,1.7,8.8,3.31,8.0,0
5661,9.6,2.0,9.3,3.25,5.0,0
5662,9.5,2.8,9.1,3.31,11.0,0
5663,9.5,3.0,9.2,3.31,12.0,0
5664,9.4,2.9,8.8,3.14,12.0,0
5665,9.5,2.7,7.5,3.45,13.0,0
5666,9.7,2.3,7.1,3.55,24.0,0
5667,9.6,1.9,7.9,3.39,7.0,0
5668,9.7,2.3,7.1,3.55,24.0,0
5669,9.4,2.4,9.4,3.28,23.0,0
5670,9.4,2.3,9.5,3.27,23.0,0
5671,9.5,1.8,7.9,3.3,1.0,0
5672,9.5,1.8,7.9,3.31,2.0,0
5673,10.0,3.0,7.2,3.43,7.0,0
5674,10.3,2.4,6.9,3.4,5.5,0
5675,10.3,2.4,6.9,3.4,6.0,0
5676,10.5,3.4,8.3,3.36,7.0,0
5677,9.8,2.6,7.1,3.5,21.0,0
5678,9.4,2.0,7.0,3.31,12.0,0
5679,9.8,2.4,6.5,3.66,9.0,0
5680,10.0,2.4,9.0,3.36,26.0,0
5681,9.8,2.4,6.5,3.66,9.0,0
5682,9.8,2.5,7.1,3.55,20.0,0
5683,9.5,2.3,9.9,3.21,11.0,0
5684,9.5,2.3,9.9,3.21,11.0,0
5685,10.1,2.2,10.0,3.18,19.0,0
5686,10.1,2.2,10.0,3.18,19.0,0
5687,9.3,2.9,8.6,3.09,21.0,0
5688,9.7,2.6,7.4,3.33,18.0,0
5689,9.6,2.9,8.8,3.23,25.0,0
5690,9.7,2.5,7.1,3.48,17.0,0
5691,10.8,2.6,7.7,3.38,7.0,0
5692,12.5,2.3,10.1,3.17,7.0,0
5693,10.2,2.6,10.8,2.99,7.0,0
5694,9.6,2.5,8.7,3.1,24.0,0
5695,10.8,1.6,9.3,3.24,21.0,0
5696,10.7,3.6,9.4,3.29,5.0,0
5697,10.7,3.6,9.4,3.29,5.0,0
5698,9.4,4.0,7.2,3.25,26.0,0
5699,10.0,3.3,8.6,3.23,8.0,0
5700,12.9,1.7,5.1,3.56,14.0,0
5701,9.6,2.5,7.7,3.24,14.0,0
5702,9.9,2.7,8.4,3.26,4.0,0
5703,12.8,2.4,8.2,3.33,4.0,0
5704,12.5,2.0,8.4,3.27,4.0,0
5705,12.8,2.4,8.2,3.33,4.0,0
5706,9.2,1.9,7.4,3.26,4.0,0
5707,10.3,2.8,7.6,3.22,4.0,0
5708,10.5,2.6,7.3,3.3,4.0,0
5709,10.9,2.8,12.9,3.09,7.0,0
5710,10.8,2.5,10.8,3.24,20.0,0
5711,11.4,2.1,6.9,3.44,4.0,0
5712,11.3,2.8,12.6,3.21,19.0,0
5713,10.8,2.5,10.8,3.24,20.0,0
5714,10.5,3.2,9.8,3.23,8.0,0
5715,11.9,1.6,10.8,3.28,19.0,0
5716,9.4,2.35,7.1,3.29,21.0,0
5717,9.6,3.2,9.1,3.28,9.0,0
5718,9.7,1.9,7.0,3.34,9.0,0
5719,14.0,2.1,4.9,3.71,16.0,0
5720,9.8,2.0,6.7,3.61,15.0,0
5721,9.8,2.0,6.7,3.61,15.0,0
5722,10.3,2.8,7.1,3.24,6.0,0
5723,10.7,2.8,7.1,3.36,15.0,0
5724,11.0,2.3,7.5,3.4,4.0,0
5725,10.7,2.8,7.1,3.36,15.0,0
5726,12.7,2.3,7.8,3.46,34.0,1
5727,11.1,2.1,5.9,3.56,16.0,0
5728,10.9,2.5,7.5,3.38,5.0,0
5729,11.1,2.1,5.9,3.56,16.0,0
5730,9.9,1.5,10.4,3.38,34.0,0
5731,9.9,1.6,11.6,3.38,36.0,0
5732,9.4,1.6,8.8,3.32,16.0,0
5733,9.3,1.5,7.6,3.39,27.0,0
5734,11.7,2.4,6.7,3.26,36.0,0
5735,11.7,2.4,6.7,3.26,36.0,0
5736,11.2,1.6,10.1,3.24,9.0,0
5737,10.0,2.2,6.0,3.46,13.0,0
5738,12.1,2.65,11.1,3.24,9.0,0
5739,10.3,3.0,6.6,3.45,21.0,0
5740,10.9,2.6,10.6,3.23,34.0,0
5741,9.4,2.0,7.1,3.28,9.0,0
5742,10.6,1.7,9.9,3.18,26.0,0
5743,9.8,1.8,6.4,3.59,14.0,0
5744,9.8,1.8,6.4,3.59,14.0,0
5745,9.9,1.8,7.4,3.5,12.0,0
5746,9.8,1.8,6.4,3.59,14.0,0
5747,9.8,1.6,6.4,3.58,12.0,0
5748,9.5,1.9,9.3,3.28,9.0,0
5749,9.5,1.9,9.3,3.28,9.0,0
5750,9.7,2.5,8.0,3.22,26.0,0
5751,10.9,1.5,9.3,3.47,41.0,0
5752,10.9,1.5,9.3,3.47,41.0,0
5753,11.7,2.5,7.6,3.51,10.0,0
5754,10.9,1.5,9.3,3.47,41.0,0
5755,11.3,2.5,8.2,3.4,16.0,0
5756,10.6,1.7,11.7,3.15,17.0,0
5757,11.2,1.8,6.8,3.4,15.0,0
5758,9.5,2.7,7.2,3.51,15.0,0
5759,11.5,2.0,5.8,3.66,15.0,0
5760,10.4,2.7,7.5,3.24,7.0,0
5761,9.7,2.5,7.2,3.51,17.0,0
5762,9.5,2.7,7.2,3.51,15.0,0
5763,9.7,2.6,7.2,3.51,16.0,0
5764,11.3,2.3,6.8,3.41,13.0,0
5765,11.2,2.0,6.9,3.4,13.0,0
5766,11.2,1.8,6.8,3.4,15.0,0
5767,10.9,2.0,7.6,3.44,27.0,0
5768,11.8,2.1,7.7,3.41,31.0,0
5769,10.6,1.5,6.9,3.53,36.0,0
5770,10.0,2.0,7.3,3.43,28.0,0
5771,11.1,1.6,9.1,3.23,6.0,0
5772,11.8,2.1,10.4,3.12,6.0,0
5773,11.8,2.8,8.8,3.31,7.0,0
5774,10.9,2.2,7.1,3.4,7.0,0
5775,11.8,2.1,7.7,3.41,31.0,0
5776,10.0,4.0,8.8,3.22,30.0,0
5777,9.5,2.5,7.2,3.53,18.0,0
5778,9.9,1.6,9.2,3.15,10.0,0
5779,11.4,2.1,7.6,3.48,30.0,0
5780,12.0,3.1,8.4,3.22,14.0,0
5781,9.5,2.5,7.2,3.53,18.0,0
5782,10.0,4.0,8.8,3.22,30.0,0
5783,10.5,2.5,8.9,3.34,9.0,0
5784,10.4,2.4,9.0,3.33,8.0,0
5785,12.1,2.6,10.7,3.15,29.0,0
5786,11.2,2.5,6.8,3.43,32.0,0
5787,9.3,6.6,10.7,3.22,23.0,0
5788,10.1,2.0,7.2,3.44,30.0,0
5789,9.7,2.3,7.2,3.53,16.0,0
5790,9.3,1.9,10.1,3.22,10.0,0
5791,9.7,2.3,7.2,3.53,16.0,0
5792,9.8,2.2,7.2,3.53,17.0,0
5793,10.7,2.3,7.1,3.42,27.0,0
5794,12.5,2.4,8.3,3.31,17.0,0
5795,10.7,2.3,7.1,3.42,27.0,0
5796,12.5,2.4,8.3,3.31,17.0,0
5797,11.0,3.4,8.3,3.48,6.0,0
5798,11.8,2.6,8.9,3.4,10.0,0
5799,10.8,2.4,7.4,3.58,16.0,0
5800,10.8,2.4,7.4,3.58,16.0,0
5801,10.8,6.0,6.8,3.41,11.0,0
5802,10.8,6.0,6.8,3.41,11.0,0
5803,9.5,3.0,9.2,3.23,15.0,0
5804,11.0,2.6,7.2,3.39,12.0,0
5805,11.5,2.2,6.1,3.59,6.0,0
5806,10.8,2.4,7.4,3.43,34.0,0
5807,11.5,1.2,7.3,3.29,7.0,0
5808,13.2,3.8,9.3,3.23,3.0,0
5809,10.9,9.0,9.1,3.18,3.0,0
5810,12.2,2.9,10.0,3.33,4.0,0
5811,12.2,4.6,9.4,3.27,3.0,0
5812,11.5,1.2,7.3,3.29,7.0,0
5813,11.9,2.2,8.6,3.27,3.0,0
5814,11.0,1.5,5.3,3.62,7.0,0
5815,10.1,8.8,6.8,3.38,26.0,0
5816,11.0,2.2,8.4,3.3,32.0,0
5817,11.8,1.8,8.4,3.38,38.0,0
5818,10.5,2.3,9.6,3.24,10.0,0
5819,11.0,2.2,8.4,3.3,32.0,0
5820,11.8,1.8,8.4,3.38,38.0,0
5821,10.1,8.8,6.8,3.38,26.0,0
5822,11.2,2.3,8.6,3.18,14.0,0
5823,11.0,1.9,8.6,3.47,53.0,0
5824,10.2,2.3,9.4,3.47,52.0,0
5825,9.2,2.2,8.4,3.2,11.0,0
5826,11.2,2.3,8.6,3.18,14.0,0
5827,12.0,3.3,8.7,3.3,10.0,0
5828,10.5,1.9,6.6,3.69,8.0,0
5829,9.8,2.0,7.4,3.48,13.0,0
5830,9.5,1.9,7.6,3.45,29.0,0
5831,9.8,2.0,7.4,3.48,13.0,0
5832,10.5,1.9,6.6,3.69,8.0,0
5833,11.8,2.3,8.8,3.39,19.0,0
5834,11.8,2.3,8.8,3.39,19.0,0
5835,10.4,1.4,12.0,3.07,6.0,0
5836,12.9,2.8,7.2,3.34,23.0,0
5837,11.4,1.6,6.2,3.61,7.0,0
5838,12.4,2.2,9.6,3.36,13.0,0
5839,12.5,5.0,9.9,3.19,9.0,0
5840,10.0,2.6,10.1,3.22,13.0,0
5841,9.7,2.3,9.8,3.24,10.0,0
5842,12.1,3.8,8.3,3.27,11.0,0
5843,11.1,2.0,10.2,3.14,7.0,0
5844,12.0,4.1,10.2,3.29,11.0,0
5845,12.4,2.1,8.3,3.26,6.0,0
5846,11.9,1.8,8.9,3.41,10.0,0
5847,11.9,1.8,8.9,3.41,10.0,0
5848,11.9,1.8,8.9,3.41,10.0,0
5849,12.4,2.1,8.3,3.26,6.0,0
5850,11.2,2.2,8.2,3.31,6.0,0
5851,12.1,2.1,10.2,3.2,5.0,0
5852,12.2,2.7,7.6,3.44,6.0,0
5853,10.4,1.9,8.5,3.36,9.0,0
5854,11.3,2.1,9.0,3.31,5.0,0
5855,11.1,2.0,9.5,3.29,12.0,0
5856,11.3,2.3,6.4,3.47,25.0,0
5857,10.0,2.0,8.0,3.36,12.0,0
5858,11.1,1.9,8.5,3.16,18.0,0
5859,9.3,1.6,7.1,3.27,7.0,0
5860,9.5,2.1,6.6,3.38,6.0,0
5861,11.2,2.0,8.8,3.15,20.0,0
5862,11.1,1.9,8.5,3.16,18.0,0
5863,11.0,2.4,8.3,3.34,24.0,0
5864,11.9,2.4,9.0,3.13,6.0,0
5865,9.2,2.1,8.5,3.13,23.0,0
5866,12.2,2.4,9.0,3.2,29.0,0
5867,10.2,2.9,6.7,3.46,7.0,0
5868,10.9,1.9,10.4,3.33,6.0,0
5869,10.9,1.9,10.4,3.33,6.0,0
5870,11.6,2.4,10.1,3.22,6.0,0
5871,10.7,1.7,8.5,3.52,6.0,0
5872,12.1,5.9,8.8,3.3,7.0,0
5873,9.4,2.1,7.2,3.44,35.0,0
5874,9.4,2.1,7.2,3.44,35.0,0
5875,9.1,2.6,8.4,3.15,31.0,0
5876,11.3,3.6,7.0,3.28,9.0,0
5877,10.4,1.4,12.2,3.13,3.0,0
5878,10.5,1.9,9.1,3.32,8.0,0
5879,10.0,1.9,9.5,3.25,13.0,0
5880,12.9,2.1,7.3,3.34,51.0,0
5881,10.5,1.9,9.1,3.32,8.0,0
5882,10.4,1.4,12.2,3.13,3.0,0
5883,11.3,2.0,7.4,3.45,7.0,0
5884,11.4,1.4,9.8,3.19,3.0,0
5885,9.4,1.6,7.1,3.44,35.0,0
5886,9.4,1.7,7.7,3.16,19.0,0
5887,10.9,1.5,9.7,3.14,14.0,0
5888,9.4,1.7,7.7,3.16,19.0,0
5889,9.4,2.0,7.1,3.45,31.0,0
5890,9.4,2.0,6.5,3.36,30.0,0
5891,9.4,2.0,7.1,3.45,31.0,0
5892,9.4,2.5,10.0,3.15,20.0,0
5893,10.1,2.0,7.7,3.39,19.0,0
5894,12.8,2.2,5.6,3.71,3.0,0
5895,12.8,2.2,5.6,3.71,3.0,0
5896,9.1,1.4,8.9,3.12,4.0,0
5897,12.9,1.65,6.4,3.47,7.0,0
5898,11.5,2.2,7.5,3.44,6.0,0
5899,10.6,1.5,9.9,3.26,31.0,0
5900,11.7,2.05,9.1,3.26,13.0,0
5901,12.8,1.8,6.8,3.36,4.0,0
5902,10.3,1.6,8.2,3.25,27.0,0
5903,12.8,1.8,6.8,3.36,4.0,0
5904,11.7,2.05,9.1,3.26,13.0,0
5905,11.7,2.0,9.1,3.26,12.0,0
5906,12.0,3.6,8.9,3.23,12.0,0
5907,10.9,2.8,9.6,3.18,26.0,0
5908,12.3,1.7,8.9,3.25,7.0,0
5909,10.4,2.0,8.9,3.17,12.0,0
5910,10.0,2.1,7.7,3.23,11.0,0
5911,10.0,1.6,7.5,3.38,22.0,0
5912,11.2,2.0,8.0,3.22,3.0,0
5913,11.4,2.2,10.5,3.06,14.0,0
5914,12.6,2.2,8.9,3.27,12.0,0
5915,12.7,0.9,8.0,2.89,36.0,0
5916,12.7,0.9,8.0,2.89,36.0,0
5917,10.4,1.8,7.0,3.53,10.0,0
5918,11.9,2.4,11.3,3.2,3.0,0
5919,11.9,2.4,11.3,3.2,3.0,0
5920,10.5,2.1,7.0,3.35,4.0,0
5921,12.3,2.3,8.2,3.27,3.0,0
5922,10.5,1.8,7.7,3.32,12.0,0
5923,10.4,2.8,8.6,3.33,17.0,0
5924,12.6,1.9,7.9,3.41,14.0,0
5925,11.6,2.2,6.4,3.49,28.0,0
5926,10.1,2.5,7.2,3.37,41.0,0
5927,10.5,1.8,7.7,3.32,12.0,0
5928,11.5,2.1,7.1,3.42,9.0,0
5929,11.0,1.8,7.3,3.35,9.0,0
5930,9.6,4.1,8.1,3.36,5.0,0
5931,10.4,2.6,7.5,3.3,14.0,0
5932,9.7,2.5,8.9,3.2,15.0,0
5933,10.6,2.4,10.1,3.17,5.0,0
5934,12.5,2.5,7.6,3.22,26.0,0
5935,9.2,1.8,7.3,3.35,20.0,0
5936,12.6,6.2,8.7,3.24,25.0,0
5937,11.1,2.2,8.9,3.33,21.0,0
5938,10.2,2.2,7.4,3.58,16.0,0
5939,9.8,1.7,6.9,3.38,13.0,0
5940,11.1,2.2,8.9,3.33,21.0,0
5941,10.9,8.9,9.5,3.29,18.0,0
5942,12.2,3.3,6.4,3.36,12.0,0
5943,11.4,1.4,6.9,3.32,32.0,0
5944,10.7,1.7,7.6,3.31,33.0,0
5945,10.4,1.8,7.1,3.49,27.0,0
5946,10.9,1.7,9.3,3.27,3.0,0
5947,10.8,1.8,9.3,3.27,6.0,0
5948,10.4,1.8,7.1,3.49,27.0,0
5949,9.2,1.4,8.5,3.03,16.0,0
5950,12.9,2.4,5.6,3.56,19.0,0
5951,12.7,2.3,8.3,3.38,9.0,0
5952,9.1,2.0,8.2,3.13,5.0,0
5953,9.1,2.0,8.2,3.13,5.0,0
5954,12.1,4.0,8.9,3.21,3.0,0
5955,9.1,3.9,7.6,3.15,28.0,0
5956,11.6,2.4,9.9,3.19,30.0,0
5957,12.1,4.0,8.9,3.21,3.0,0
5958,9.9,1.8,11.6,3.14,3.0,0
5959,12.5,1.8,9.1,3.21,7.0,1
5960,11.4,1.9,8.0,3.3,6.0,0
5961,11.8,2.4,10.2,3.22,6.0,0
5962,11.8,2.0,8.2,3.28,5.0,0
5963,10.2,2.4,7.7,3.29,6.0,0
5964,12.5,2.4,6.6,3.4,13.0,0
5965,10.9,2.2,11.1,3.02,3.0,0
5966,10.9,2.2,11.1,3.02,3.0,0
